seed,alpha,omega,n_particles,train_reps,test_reps,shape_copies,color_copies,blocked_train,reward_rule,n_colors,n_train_colors,n_test_colors,rewarded_shape,n_train,n_first_heldout,flat_train_acc,hier_train_acc,adv_train_acc,flat_first_heldout_acc,hier_first_heldout_acc,adv_first_heldout_acc,flat_heldout_shape0_acc,flat_heldout_shape1_acc,hier_heldout_shape0_acc,hier_heldout_shape1_acc,adv_heldout_shape0_acc,adv_heldout_shape1_acc,flat_train_brier,hier_train_brier,adv_train_brier_reduction,flat_heldout_brier,hier_heldout_brier,adv_heldout_brier_reduction,flat_train_logloss,hier_train_logloss,adv_train_logloss_reduction,flat_heldout_logloss,hier_heldout_logloss,adv_heldout_logloss_reduction,flat_train_shape0_mean_prob,flat_train_shape1_mean_prob,flat_train_shape_contrast,hier_train_shape0_mean_prob,hier_train_shape1_mean_prob,hier_train_shape_contrast,adv_train_shape_contrast,flat_heldout_shape0_mean_prob,flat_heldout_shape1_mean_prob,flat_heldout_shape_contrast,hier_heldout_shape0_mean_prob,hier_heldout_shape1_mean_prob,hier_heldout_shape_contrast,adv_heldout_shape_contrast,flat_train_signed_contrast,hier_train_signed_contrast,adv_train_signed_contrast,flat_heldout_signed_contrast,hier_heldout_signed_contrast,adv_heldout_signed_contrast,flat_n_clusters,hier_nodes_level_0,hier_nodes_level_1,hier_nodes_level_2,hier_nodes_level_3,hier_nodes_level_4,hier_n_levels_used,hier_total_nodes,hier_best_shape_level,hier_best_shape_separation,flat_shape_same_node,flat_shape_diff_node,flat_shape_separation,hier_shape_same_node,hier_shape_diff_node,flat_color_separation,hier_color_separation_at_shape_level,flat_all_heldout_acc,hier_all_heldout_acc,adv_all_heldout_acc,flat_all_heldout_brier,hier_all_heldout_brier,adv_all_heldout_brier_reduction,flat_all_heldout_logloss,hier_all_heldout_logloss,adv_all_heldout_logloss_reduction,flat_all_heldout_shape_contrast,hier_all_heldout_shape_contrast,adv_all_heldout_shape_contrast,hier_nodes_level_5,hier_nodes_level_6
3,0.5318950523467448,0.4248880993733521,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.5,0.006249999999999978,0.25,0.75,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.24947707000952798,0.2369990387749788,0.012478031234549186,0.25176346115801007,0.24157500401694895,0.010188457141061119,0.6819571688447623,0.6334164783298007,0.04854069051496157,0.6966741475568343,0.676292418975353,0.02038172858148135,0.04168904754285654,0.3114453385931317,-0.2697562910502752,0.07496465777789585,0.3304992065168139,-0.25553454873891807,0.014221742311357144,0.5026886518522351,0.49917286927973425,0.0035157825725008474,0.4913105332749619,0.5084024145051501,-0.017091881230188233,-0.02060766380268908,0.2697562910502752,0.25553454873891807,-0.014221742311357144,-0.0035157825725008474,0.017091881230188233,0.02060766380268908,1,2,2,4,3.0,1.0,6,13,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,1.0,
4,0.5318950523467448,0.4248880993733521,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.50625,0.55,0.04375000000000007,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.24361076535266793,0.22542845988865823,0.0181823054640097,0.24504700963547038,0.2275525639871177,0.017494445648352674,0.6638629363679751,0.6145342779374703,0.049328658430504824,0.6832405746821315,0.6482139205223256,0.03502665415980588,0.04628998845643101,0.32000927698950593,-0.2737192885330749,0.0836705302525583,0.35061501248180127,-0.26694448222924294,0.006774806303831982,0.49514793282265634,0.5051184676145736,-0.00997053479191723,0.4804905284888423,0.5265224705608647,-0.04603194207202238,-0.03606140728010515,0.2737192885330749,0.26694448222924294,-0.006774806303831982,0.00997053479191723,0.04603194207202238,0.03606140728010515,2,3,4,5,2.0,1.0,5,15,1,0.3512981361642726,0.9875,0.9875,0.0,0.7821647379169503,0.4308666017526777,0.0,-0.0009773399014778583,,,,,,,,,,,,,,
5,0.5318950523467448,0.4248880993733521,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.50625,0.012499999999999956,0.75,0.75,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.2508257197860584,0.24032119777395552,0.010504522012102863,0.2505743868885857,0.2435884261697684,0.006985960718817297,0.6866110139249935,0.65011634664956,0.03649466727543349,0.6942961478077403,0.680320131816549,0.013976015991191248,0.03923718177230432,0.3095273755025516,-0.27029019373024726,0.07435740705915395,0.3268970291192831,-0.25253962206012914,0.01775057167011812,0.49799353923436285,0.4968768711163756,0.001116668117987274,0.4875279057962776,0.5005545192756209,-0.013026613479343307,-0.014143281597330581,0.27029019373024726,0.25253962206012914,-0.01775057167011812,-0.001116668117987274,0.013026613479343307,0.014143281597330581,1,3,4,4,2.0,1.0,5,14,1,0.008677984468123512,1.0,1.0,0.0,0.9423514538558786,0.9336734693877551,0.0,0.0014366863076746839,,,,,,,,,,,,,,
0,0.9600167304379597,0.19546550441811655,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5125,0.54375,0.03125,0.75,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.5,0.24128717291478502,0.2232122512164001,0.018074921698384927,0.24640809114434253,0.22678348862889167,0.019624602515450867,0.6492888093882786,0.5975333255941992,0.05175548379407935,0.6859627279197211,0.6466728894915688,0.03928983842815237,0.677651200821848,0.9598804164576675,-0.2822292156358195,0.6477964106019016,0.9221486273594849,-0.27435221675758326,0.00787699887823623,0.4924088464892556,0.49965585514975175,-0.007247008660496157,0.47527126624546084,0.5229108842035516,-0.04763961795809074,-0.040392609297594584,0.2822292156358195,0.27435221675758326,-0.00787699887823623,0.007247008660496157,0.04763961795809074,0.040392609297594584,4,5,9,9,6.0,1.0,5,30,2,0.09845591919971486,0.8933544303797468,0.88921875,0.0041356803797468755,0.8972939729397293,0.7988380537400145,-0.0005498120300750919,-0.0176098889408961,,,,,,,,,,,,,,
1,0.9600167304379597,0.19546550441811655,200,10,3,6,1,1,random_balanced,10,8,2,0,160,4,0.50625,0.5375,0.03125,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.24462791850309468,0.22269191559996196,0.021936002903132718,0.24841899183775498,0.23458353563010192,0.013835456207653057,0.6567379577671872,0.5993833704049727,0.05735458736221455,0.6899848766562695,0.662300817346189,0.027684059310080555,0.9621561412520648,0.6829900804591478,0.27916606079291706,0.9194663037571582,0.6463097344961015,0.2731565692610567,-0.006009491531860367,0.5064459684707339,0.5032297401948553,0.00321622827587853,0.5203186482349472,0.4889320403843114,0.03138660785063585,0.02817037957475732,0.27916606079291706,0.2731565692610567,-0.006009491531860367,0.00321622827587853,0.03138660785063585,0.02817037957475732,1,4,8,6,3.0,1.0,5,22,0,0.00031645569620253333,1.0,1.0,0.0,0.9753164556962025,0.975,0.0,-0.00017857142857147235,,,,,,,,,,,,,,
2,0.9600167304379597,0.19546550441811655,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.51875,0.018750000000000044,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.23744819720422208,0.22468593762383277,0.012762259580389318,0.24507113474819822,0.238750038432801,0.006321096315397234,0.6350545840838808,0.6003354130456509,0.03471917103822997,0.6832884518148991,0.6706432786992996,0.012645173115599428,0.042947737857028864,0.327337987811904,-0.2843902499548751,0.0879946849847943,0.3492203125652345,-0.2612256275804402,0.023164622374434896,0.4962109635989502,0.5061488956399496,-0.009937932040999353,0.48793603170670574,0.5106976340252679,-0.02276160231856217,-0.012823670277562815,0.2843902499548751,0.2612256275804402,-0.023164622374434896,0.009937932040999353,0.02276160231856217,0.012823670277562815,2,7,15,9,4.0,1.0,5,36,3,0.8823529411764706,0.817246835443038,0.800625,0.01662183544303797,0.8823529411764706,0.0,-0.0003759398496240296,0.16521739130434787,,,,,,,,,,,,,,
3,0.9600167304379597,0.19546550441811655,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.51875,0.025000000000000022,0.75,1.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.24583345327569375,0.22760846803988594,0.018224985235807817,0.24781046906090134,0.24007076952256295,0.00773969953833839,0.6659689109601321,0.6095328845363737,0.056436026423758445,0.6887675945269942,0.6732841940538032,0.015483400473190967,0.04086216839865133,0.31594028419279996,-0.27507811579414865,0.07519179324537406,0.3447722883323003,-0.2695804950869262,0.005497620707222428,0.5005844877932843,0.5050095569446666,-0.004425069151382299,0.49238224251344387,0.5124836323745102,-0.020101389861066354,-0.015676320709684055,0.27507811579414865,0.2695804950869262,-0.005497620707222428,0.004425069151382299,0.020101389861066354,0.015676320709684055,2,6,9,6,4.0,,4,25,2,0.0629491431730238,0.9875,0.9875,0.0,0.7805417357656164,0.7175925925925926,0.0,-0.0043154694059347465,,,,,,,,,,,,,,
4,0.9600167304379597,0.19546550441811655,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.50625,0.525,0.018750000000000044,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.23907676376308845,0.22863205705239098,0.010444706710697471,0.23804785850760915,0.23274898121912424,0.00529887728848491,0.6324490838024268,0.6140773461490456,0.01837173765338118,0.6692379013945065,0.6586280052393758,0.010609896155130638,0.04009539545051036,0.3241472874893109,-0.28405189203880055,0.08434495347219448,0.34487282238721134,-0.2605278689150169,0.023524023123783655,0.48676463575339063,0.5109690343620386,-0.024204398608647926,0.47872943409930996,0.5138937126417171,-0.03516427854240717,-0.010959879933759242,0.28405189203880055,0.2605278689150169,-0.023524023123783655,0.024204398608647926,0.03516427854240717,0.010959879933759242,3,7,10,9,2.0,,4,28,1,0.006588551830245759,0.9751582278481012,0.975,0.00015822784810126667,0.8732048374905518,0.866616285660306,0.0006578947368420796,0.006453460274871925,,,,,,,,,,,,,,
5,0.9600167304379597,0.19546550441811655,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.51875,0.5375,0.018749999999999933,0.75,0.75,0.0,1.0,0.5,0.5,1.0,-0.5,0.5,0.23668876877447662,0.2226633784454377,0.014025390329038906,0.24360547968051743,0.23862240832977372,0.004983071350743717,0.6350999240406362,0.5931325954265078,0.04196732861412844,0.6803556511708088,0.6703841588641754,0.009971492306633412,0.03928393920405559,0.3286397902651072,-0.2893558510610516,0.07723711508409971,0.3512490622122938,-0.2740119471281941,0.015343903932857506,0.4886794744430626,0.5016250894597849,-0.012945615016722312,0.4919155894332388,0.5150471673961012,-0.023131577962862415,-0.010185962946140104,0.2893558510610516,0.2740119471281941,-0.015343903932857506,0.012945615016722312,0.023131577962862415,0.010185962946140104,5,5,13,10,6.0,2.0,5,36,3,0.2716049382716049,0.5417721518987342,0.53015625,0.011615901898734182,0.4444444444444444,0.1728395061728395,0.03466165413533828,-0.04682274247491641,,,,,,,,,,,,,,
0,0.1000108302125366,0.318173029612555,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.50625,0.006249999999999978,0.5,0.75,0.25,0.5,0.5,1.0,0.5,0.5,0.0,0.2529667755974937,0.24640376223791552,0.006563013359578179,0.2512661399735231,0.24881246273976945,0.0024536772337536428,0.7108988927526108,0.6596599308621862,0.05123896189042454,0.6956800338786683,0.6907720709602052,0.004907962918463071,0.6942473714754364,0.975503957920332,-0.2812565864448956,0.6861396949280343,0.9613446118022597,-0.27520491687422544,0.0060516695706701595,0.49815500913633726,0.4956961000548681,0.002458909081469174,0.4976867807213192,0.5000990327965733,-0.0024122520752540844,-0.004871161156723258,0.2812565864448956,0.27520491687422544,-0.0060516695706701595,-0.002458909081469174,0.0024122520752540844,0.004871161156723258,2,2,2,2,1.0,,4,7,2,0.472972972972973,0.9875,0.9875,0.0,0.972972972972973,0.5,0.0,0.017006802721088454,,,,,,,,,,,,,,
1,0.1000108302125366,0.318173029612555,200,10,3,6,1,1,random_balanced,10,8,2,0,160,4,0.5,0.50625,0.006249999999999978,0.5,0.75,0.25,1.0,0.0,1.0,0.5,0.0,0.5,0.25331589888336,0.24670913992427262,0.0066067589590873554,0.25220875293540257,0.24925304523911748,0.002955707696285087,0.7116281390501988,0.67521644977379,0.03641168927640881,0.6975650117075611,0.6916532739390189,0.005911737768542258,0.9741448713367753,0.694745340004297,0.2793995313324783,0.9618559783687305,0.6850610760816644,0.27679490228706605,-0.0026046290454122545,0.5020578554775713,0.5064268571414959,-0.004369001663924621,0.5022424694454115,0.5007352550407639,0.0015072144046476277,0.005876216068572249,0.2793995313324783,0.27679490228706605,-0.0026046290454122545,-0.004369001663924621,0.0015072144046476277,0.005876216068572249,1,1,1,2,1.0,,4,5,2,0.16666666666666663,1.0,1.0,0.0,0.6666666666666666,0.5,0.0,0.27826086956521745,,,,,,,,,,,,,,
2,0.1000108302125366,0.318173029612555,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.50625,0.012499999999999956,0.25,0.75,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.25196689640611425,0.2462750598837235,0.0056918365223907474,0.25166938506531833,0.2455533369622675,0.006116048103050831,0.7044936566769004,0.6663652999764006,0.038128356700499855,0.6964861792580199,0.6842530017869046,0.012233177471115297,0.025791690242461557,0.30694146569210046,-0.28114977544963893,0.03788890146710321,0.3151738418306532,-0.27728494036355,0.0038648350860889247,0.5054996733673799,0.5022070759222155,0.0032925974451644135,0.49735322128361925,0.5063390298610514,-0.008985808577432142,-0.012278406022596555,0.28114977544963893,0.27728494036355,-0.0038648350860889247,-0.0032925974451644135,0.008985808577432142,0.012278406022596555,1,2,1,2,1.0,,4,6,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
3,0.1000108302125366,0.318173029612555,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.49375,0.0,0.0,0.75,0.75,0.0,0.0,1.0,0.5,1.0,0.5,0.2530991336056988,0.246802881463782,0.006296252141916814,0.2515049468489159,0.24868798850146714,0.0028169583474487447,0.7121013077443152,0.6656484903414911,0.04645281740282414,0.6961571091247242,0.6905231118844259,0.0056339972402982275,0.026520926058560667,0.30554879974057425,-0.2790278736820136,0.03817704178243074,0.3136786108215347,-0.27550156903910394,0.00352630464290965,0.502962462469199,0.499961350413338,0.003001112055860955,0.4968195647662583,0.4994554500236145,-0.0026358852573561964,-0.005636997313217151,0.2790278736820136,0.27550156903910394,-0.00352630464290965,-0.003001112055860955,0.0026358852573561964,0.005636997313217151,1,2,2,3,1.0,,4,8,1,0.012982456140350873,1.0,1.0,0.0,0.9796491228070175,0.9666666666666667,0.0,-0.00022632737949601633,,,,,,,,,,,,,,
4,0.1000108302125366,0.318173029612555,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.5,0.006249999999999978,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.2528641022954926,0.24452641634680955,0.00833768594868306,0.24994735151749226,0.2426416221346207,0.007305729382871551,0.7104801696839114,0.6625498487575012,0.04793032092641014,0.693041879212411,0.6784275921173392,0.014614287095071843,0.0268496081791103,0.30587479683860497,-0.27902518865949466,0.04089827064487348,0.3178948104277536,-0.2769965397828801,0.0020286488766145805,0.49832390677499167,0.4984387956319173,-0.00011488885692562123,0.4906955307754566,0.5055728809287999,-0.01487735015334335,-0.014762461296417728,0.27902518865949466,0.2769965397828801,-0.0020286488766145805,0.00011488885692562123,0.01487735015334335,0.014762461296417728,1,1,1,2,1.0,,4,5,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
5,0.1000108302125366,0.318173029612555,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.49375,0.0,0.25,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.2527017586703475,0.24875455213093178,0.003947206539415715,0.2514347106908985,0.24972004256522157,0.0017146681256769436,0.7092665294090313,0.6853085969519259,0.023957932457105424,0.696016735774877,0.6925864066937041,0.0034303290811729115,0.025786842484786538,0.3059537357556831,-0.28016689327089656,0.03739273303453251,0.3117926297081012,-0.2743998966735687,0.005766996597327878,0.49847222205811537,0.4956288707660905,0.0028433512920248427,0.4944212723704072,0.4950727687968561,-0.0006514964264488499,-0.0034948477184736926,0.28016689327089656,0.2743998966735687,-0.005766996597327878,-0.0028433512920248427,0.0006514964264488499,0.0034948477184736926,1,2,1,1,,,3,4,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
0,0.3222808308927247,0.13173862106790063,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.50625,0.51875,0.012500000000000067,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2494257509126241,0.24462064215031826,0.004805108762305832,0.2451232861357224,0.24353904197876736,0.0015842441569550447,0.6891211911628369,0.6627969134870761,0.026324277675760732,0.6833927428133322,0.6802241175574917,0.003168625255840496,0.6896838191336014,0.9795202268234157,-0.2898364076898142,0.6820361325843003,0.9602280418996034,-0.27819190931530313,0.011644498374511092,0.49356098915006413,0.503393019333812,-0.009832030183747842,0.4949725742288196,0.5079947787814632,-0.01302220455264358,-0.0031901743688957374,0.2898364076898142,0.27819190931530313,-0.011644498374511092,0.009832030183747842,0.01302220455264358,0.0031901743688957374,2,3,3,3,1.0,1.0,5,11,0,0.0,0.9628164556962026,0.963125,-0.00030854430379745335,1.0,1.0,-0.000535714285714306,0.0,,,,,,,,,,,,,,
1,0.3222808308927247,0.13173862106790063,200,10,3,6,1,1,random_balanced,10,8,2,0,160,4,0.5125,0.525,0.012500000000000067,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.24667366615988975,0.2336065381318301,0.013067128028059649,0.24766545189705258,0.23723728602389485,0.01042816587315773,0.6694483482825474,0.6276285565385392,0.04181979174400818,0.6884750455524069,0.6676103450994717,0.020864700452935203,0.9786187870340168,0.6857644681278693,0.29285431890614755,0.9551663144874982,0.666701199458129,0.2884651150293692,-0.004389203876778325,0.5076841366098244,0.5028528175120195,0.004831319097804876,0.5192619598114812,0.49329004073602,0.025971919075461147,0.02114059997765627,0.29285431890614755,0.2884651150293692,-0.004389203876778325,0.004831319097804876,0.025971919075461147,0.02114059997765627,1,2,3,4,4.0,,4,13,2,0.047976190476190506,1.0,1.0,0.0,0.46130952380952384,0.41333333333333333,0.0,0.03354669770148383,,,,,,,,,,,,,,
2,0.3222808308927247,0.13173862106790063,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.5125,0.018749999999999933,1.0,0.75,-0.25,1.0,1.0,0.5,1.0,-0.5,0.0,0.2452329402160661,0.24084487836471258,0.004388061851353514,0.2442028308379906,0.2476170237931435,-0.003414192955152884,0.6643496420934654,0.6431999122526835,0.021149729840781895,0.6815521305287033,0.6883806872639809,-0.006828556735277602,0.02163442115852678,0.31595038094714967,-0.2943159597886229,0.04298021733853779,0.3227568066946941,-0.2797765893561563,0.014539370432466614,0.4948439474324713,0.506513781470804,-0.01166983403833266,0.5002675545124998,0.5050808652792029,-0.004813310766703105,0.0068565232716295554,0.2943159597886229,0.2797765893561563,-0.014539370432466614,0.01166983403833266,0.004813310766703105,-0.0068565232716295554,2,4,3,3,2.0,1.0,5,13,2,0.03640069889341868,0.975,0.9753125,-0.00031250000000004885,0.7128712871287128,0.6764705882352942,-0.00017857142857147235,0.010521885521885488,,,,,,,,,,,,,,
3,0.3222808308927247,0.13173862106790063,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.525,0.03125,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.25041827706028685,0.23173014205496503,0.01868813500532182,0.25071393597837377,0.2296979000968409,0.021016035881532863,0.6935412012853628,0.622029721004032,0.07151148028133081,0.6945750720315185,0.6525084076199813,0.04206666441153717,0.021291430309969873,0.3086800139446835,-0.2873885836347136,0.04717427323047011,0.336758113276303,-0.2895838400458329,-0.002195256411119284,0.502513665680673,0.501093400960607,0.0014202647200660667,0.4858474479873865,0.5274819350085524,-0.041634487021165956,-0.04305475174123202,0.2873885836347136,0.2895838400458329,0.002195256411119284,-0.0014202647200660667,0.041634487021165956,0.04305475174123202,1,5,3,3,2.0,2.0,6,16,2,0.05465949820788529,1.0,1.0,0.0,0.6379928315412187,0.5833333333333334,0.0,0.09391289725912222,,,,,,,,,,,,,1.0,
4,0.3222808308927247,0.13173862106790063,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.6125,0.11875000000000002,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.2513052991143015,0.20273383312542456,0.04857146598887693,0.2491372299964668,0.21163782389401814,0.037499406102448674,0.6894547170745429,0.5418031655841475,0.14765155149039533,0.6914215027086489,0.6162000705390622,0.07522143216958666,0.02169889764387899,0.3073560267680359,-0.2856571291241569,0.05059399460949948,0.38093510004529135,-0.33034110543579187,-0.044683976311634954,0.49474403307998827,0.49651383663867893,-0.0017698035586906635,0.46642644990237614,0.5468565620626439,-0.08043011216026774,-0.07866030860157708,0.2856571291241569,0.33034110543579187,0.044683976311634954,0.0017698035586906635,0.08043011216026774,0.07866030860157708,1,4,4,5,6.0,3.0,5,22,0,0.06300435126582271,1.0,1.0,0.0,0.7028481012658228,0.63984375,0.0,0.024548872180451098,,,,,,,,,,,,,,
5,0.3222808308927247,0.13173862106790063,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.525,0.025000000000000022,0.5,0.75,0.25,0.5,0.5,0.5,1.0,0.0,0.5,0.24853032672506434,0.22741846765074286,0.021111859074321476,0.25088139760001704,0.2352716437096759,0.015609753890341138,0.6802400318251627,0.6052966626968942,0.07494336912826849,0.6949100291518933,0.6636664634476442,0.03124356570424902,0.021315588419673282,0.31114887589169365,-0.28983328747202036,0.042734333372280484,0.34208020497091807,-0.29934587159863757,-0.009512584126617207,0.5012344317558528,0.49948383844394784,0.0017505933119049688,0.4955179261633907,0.5257508826777035,-0.030232956514312848,-0.031983549826217816,0.28983328747202036,0.29934587159863757,0.009512584126617207,-0.0017505933119049688,0.030232956514312848,0.031983549826217816,2,3,4,4,2.0,1.0,5,14,2,0.018323952470293947,0.9875,0.9875,0.0,0.6260162601626016,0.6076923076923076,0.0,0.12145935960591137,,,,,,,,,,,,,,
0,0.7410094101204252,0.1947827353268287,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.50625,0.51875,0.012500000000000067,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.24583197240682972,0.22727562865494882,0.018556343751880894,0.24967003597333265,0.23567492833310144,0.013995107640231208,0.6685890746825809,0.6060152267198753,0.0625738479627056,0.6924873783237421,0.6644601385223897,0.028027239801352355,0.6844226444323072,0.9656851518602554,-0.2812625074279482,0.6549727803872989,0.9225083117050211,-0.26753553131772223,0.013726976110225997,0.4958678056405136,0.4966129846045,-0.0007451789639864037,0.4951347977232419,0.5246078934509377,-0.029473095727695797,-0.028727916763709394,0.2812625074279482,0.26753553131772223,-0.013726976110225997,0.0007451789639864037,0.029473095727695797,0.028727916763709394,1,4,5,7,6.0,1.0,5,23,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
1,0.7410094101204252,0.1947827353268287,200,10,3,6,1,1,random_balanced,10,8,2,0,160,4,0.5,0.51875,0.018750000000000044,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25041977419285727,0.23593939430574537,0.0144803798871119,0.25240728272759294,0.2480070366116282,0.004400246115964734,0.6826205809066959,0.6298472906377379,0.05277329026895794,0.6979622216229003,0.689159441486363,0.008802780136537347,0.9668124396733113,0.6907510031294689,0.2760614365438424,0.9318825009337175,0.667706891847833,0.26417560908588444,-0.011885827457957965,0.5026904413296999,0.5074360841533034,-0.004745642823603569,0.5116496131977042,0.5074538817680642,0.004195731429640026,0.008941374253243595,0.2760614365438424,0.26417560908588444,-0.011885827457957965,-0.004745642823603569,0.004195731429640026,0.008941374253243595,1,5,7,9,4.0,1.0,5,26,3,0.20869565217391306,1.0,1.0,0.0,0.6086956521739131,0.4,0.0,0.0,,,,,,,,,,,,,,
