seed,rewarded_shape,n_train,n_first_heldout,flat_train_acc,hier_train_acc,adv_train_acc,flat_first_heldout_acc,hier_first_heldout_acc,adv_first_heldout_acc,flat_heldout_shape0_acc,flat_heldout_shape1_acc,hier_heldout_shape0_acc,hier_heldout_shape1_acc,adv_heldout_shape0_acc,adv_heldout_shape1_acc,flat_train_brier,hier_train_brier,adv_train_brier_reduction,flat_heldout_brier,hier_heldout_brier,adv_heldout_brier_reduction,flat_train_logloss,hier_train_logloss,adv_train_logloss_reduction,flat_heldout_logloss,hier_heldout_logloss,adv_heldout_logloss_reduction,flat_train_shape0_mean_prob,flat_train_shape1_mean_prob,flat_train_shape_contrast,hier_train_shape0_mean_prob,hier_train_shape1_mean_prob,hier_train_shape_contrast,adv_train_shape_contrast,flat_heldout_shape0_mean_prob,flat_heldout_shape1_mean_prob,flat_heldout_shape_contrast,hier_heldout_shape0_mean_prob,hier_heldout_shape1_mean_prob,hier_heldout_shape_contrast,adv_heldout_shape_contrast,flat_train_signed_contrast,hier_train_signed_contrast,adv_train_signed_contrast,flat_heldout_signed_contrast,hier_heldout_signed_contrast,adv_heldout_signed_contrast,flat_n_clusters,hier_nodes_by_level,hier_best_shape_level,hier_best_shape_separation,flat_shape_same_node,flat_shape_diff_node,flat_shape_separation,hier_shape_same_node,hier_shape_diff_node,flat_color_separation,hier_color_separation_at_shape_level
107,0,80,4,0.4875,0.525,0.03750000000000003,0.5,0.75,0.25,0.5,0.5,0.5,1.0,0.0,0.5,0.24538906646003872,0.22475892987232027,0.02063013658771845,0.24845725486093112,0.23781678099080897,0.010640473870122152,0.6507693965770555,0.5983786495612597,0.05239074701579571,0.6900612081566839,0.6687695434227555,0.021291664733928406,0.3165597033324923,0.03327865101069065,0.2832810523218016,0.34894764599318917,0.06188105195660987,0.2870665940365793,0.003785541714777685,0.5008797165938418,0.4976808460823261,0.0031988705115156835,0.5085083006157806,0.48368867961158113,0.024819621004199433,0.02162075049268375,0.2832810523218016,0.2870665940365793,0.003785541714777685,0.0031988705115156835,0.024819621004199433,0.02162075049268375,1,"{'level_0': 3, 'level_1': 3, 'level_2': 4, 'level_3': 3}",0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
108,0,80,4,0.5125,0.525,0.012500000000000067,0.75,1.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.24576535112327882,0.23441049762912156,0.011354853494157269,0.24838828886480918,0.23241483630768778,0.015973452557121404,0.6576452045349133,0.6304855584696989,0.02715964606521437,0.6899238549840897,0.6579613474590289,0.0319625075250608,0.9674000044541643,0.6838057821032336,0.2835942223509307,0.9369683174578679,0.6642820073973291,0.2726863100605388,-0.010907912290391897,0.4988495042923921,0.49553307040079686,0.0033164338915952496,0.5187378582990514,0.48291748607212426,0.03582037222692713,0.03250393833533188,0.2835942223509307,0.2726863100605388,-0.010907912290391897,0.0033164338915952496,0.03582037222692713,0.03250393833533188,2,"{'level_0': 3, 'level_1': 4, 'level_2': 3, 'level_3': 1, 'level_4': 1}",2,0.09495856353591159,0.975,0.975,0.0,0.6574585635359116,0.5625,0.0,-0.10307017543859642
109,0,80,4,0.4875,0.55,0.06250000000000006,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.24753762705449772,0.21118394022595588,0.03635368682854184,0.2507589323797885,0.2238369103340255,0.026922022045763022,0.6642793751621522,0.5632351029192262,0.101044272242926,0.6946652312787367,0.6407693837189641,0.053895847559772614,0.314217454399759,0.03297915079822457,0.28123830360153446,0.3682860854761442,0.06669431085300606,0.30159177462313813,0.020353471021603675,0.5044640370785278,0.5059236265793858,-0.001459589500858005,0.528282920145873,0.47449178792058444,0.05379113222528853,0.055250721726146534,0.28123830360153446,0.30159177462313813,0.020353471021603675,-0.001459589500858005,0.05379113222528853,0.055250721726146534,1,"{'level_0': 5, 'level_1': 6, 'level_2': 5, 'level_3': 3, 'level_4': 1}",2,0.3106629143214509,1.0,1.0,0.0,0.5670731707317073,0.2564102564102564,0.0,0.10273224043715845
110,0,80,4,0.5,0.55,0.050000000000000044,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.25460660018312836,0.21298124775381141,0.04162535242931695,0.25230697036146116,0.2213266674000483,0.030980302961412853,0.7150170978556327,0.5699883325889095,0.14502876526672326,0.6977628035804911,0.6357232013892856,0.06203960219120552,0.9661508906730478,0.6948712131664262,0.27127967750662163,0.9364952955936209,0.6328788428224956,0.30361645277112526,0.032336775264503625,0.5046957462933482,0.5091753817179702,-0.0044796354246219305,0.5308914902933393,0.4716871493670649,0.05920434092627436,0.06368397635089629,0.27127967750662163,0.30361645277112526,0.032336775264503625,-0.0044796354246219305,0.05920434092627436,0.06368397635089629,1,"{'level_0': 3, 'level_1': 4, 'level_2': 4, 'level_3': 2, 'level_4': 1, 'level_5': 1}",1,0.03198870095421813,1.0,1.0,0.0,0.6763236763236763,0.6443349753694582,0.0,0.0039904892931238445
111,0,80,4,0.5,0.55,0.050000000000000044,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.24524790019843695,0.22072721109244547,0.024520689105991478,0.2456114257972435,0.22384500494382928,0.02176642085341421,0.656700191015587,0.5926423400281384,0.06405785098744854,0.6843677880748819,0.6407441152477236,0.04362367282715829,0.9656280509856776,0.6829149325080012,0.28271311847767644,0.9327937875903455,0.6444537356315344,0.28834005195881107,0.005626933481134633,0.49694299094079714,0.48800855177938424,0.0089344391614129,0.5199153645229402,0.4656618471285081,0.05425351739443207,0.04531907823301917,0.28271311847767644,0.28834005195881107,0.005626933481134633,0.0089344391614129,0.05425351739443207,0.04531907823301917,1,"{'level_0': 4, 'level_1': 5, 'level_2': 4, 'level_3': 1}",2,0.023809523809523836,1.0,1.0,0.0,0.7738095238095238,0.75,0.0,0.010928242264647725
112,0,80,4,0.5,0.525,0.025000000000000022,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.24791285492720996,0.22020437209537408,0.027708482831835884,0.2508800210250903,0.2303857622212897,0.020494258803800625,0.662090498132707,0.5835064174015818,0.07858408073112522,0.6949066599202648,0.6538779843715072,0.041028675548757554,0.9651252359910771,0.6865134957285927,0.2786117402624845,0.9329015272290999,0.6460417984358878,0.2868597287932121,0.008247988530727612,0.507466014720086,0.5090440600256447,-0.0015780453055587174,0.5305914536465932,0.49029350887713674,0.04029794476945647,0.04187599007501519,0.2786117402624845,0.2868597287932121,0.008247988530727612,-0.0015780453055587174,0.04029794476945647,0.04187599007501519,1,"{'level_0': 6, 'level_1': 6, 'level_2': 4, 'level_3': 4, 'level_4': 3}",3,0.5833333333333334,1.0,1.0,0.0,0.5833333333333334,0.0,0.0,0.047619047619047616
113,0,80,4,0.5,0.5625,0.0625,0.25,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.5,0.2542572807133133,0.22095956482039023,0.0332977158929231,0.2521814999550457,0.2207665851469406,0.03141491480810507,0.689342914091702,0.5915418458884915,0.09780106820321055,0.6975103906897873,0.6345961174112283,0.06291427327855892,0.9666360510236555,0.6947432770423406,0.27189277398131484,0.931254053889916,0.6442353118012601,0.28701874208865585,0.015125968107341015,0.4944828681069584,0.4988111979690338,-0.004328329862075375,0.5266595315202774,0.4662466640265555,0.06041286749372193,0.06474119735579731,0.27189277398131484,0.28701874208865585,0.015125968107341015,-0.004328329862075375,0.06041286749372193,0.06474119735579731,1,"{'level_0': 3, 'level_1': 9, 'level_2': 9, 'level_3': 3}",2,0.0006184291898577721,1.0,1.0,0.0,0.22510822510822512,0.22448979591836735,0.0,-0.0333646956647608
114,0,80,4,0.5125,0.525,0.012500000000000067,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.24473023544338143,0.22524519467182486,0.019485040771556578,0.25315106489403005,0.2164867081327877,0.036664356761242356,0.6483845123858322,0.5990146495855764,0.04936986280025579,0.6994494550892115,0.6258937923606522,0.07355566272855929,0.9650931802036216,0.6822218158856552,0.28287136431796633,0.9355968497882012,0.6529511047776265,0.2826457450105747,-0.0002256193073916224,0.49617620261911405,0.5024526919740653,-0.006276489354951231,0.5484749847172461,0.47819180101408537,0.07028318370316072,0.07655967305811195,0.28287136431796633,0.2826457450105747,-0.0002256193073916224,-0.006276489354951231,0.07028318370316072,0.07655967305811195,1,"{'level_0': 4, 'level_1': 4, 'level_2': 5, 'level_3': 3, 'level_4': 1}",1,0.028921791089932647,1.0,1.0,0.0,0.8633235004916421,0.8344017094017094,0.0,0.014421296296296293
115,0,80,4,0.4875,0.5,0.012500000000000011,0.5,0.75,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.248553137692539,0.2334124258187414,0.015140711873797619,0.24868164779431684,0.23280846770714003,0.015873180087176808,0.6620302599200236,0.6330358196508273,0.028994440269196287,0.6905099260844608,0.6587130941956394,0.03179683188882143,0.31259586132435235,0.032832190047738574,0.2797636712766138,0.33680045253361707,0.06070873244574397,0.2760917200878731,-0.0036719511887406964,0.49528992935886484,0.4925677225239421,0.002722206834922747,0.5024528002322358,0.4668751173255157,0.03557768290672014,0.032855476071797396,0.2797636712766138,0.2760917200878731,-0.0036719511887406964,0.002722206834922747,0.03557768290672014,0.032855476071797396,1,"{'level_0': 2, 'level_1': 5, 'level_2': 2, 'level_3': 3}",1,0.023926581448705297,1.0,1.0,0.0,0.9498525073746312,0.9259259259259259,0.0,-0.0029959795886810303
116,0,80,4,0.5,0.55,0.050000000000000044,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.25017878781227365,0.22074836032675305,0.029430427485520605,0.250146209540633,0.2182199139334881,0.03192629560714488,0.6830799178164566,0.591983848547253,0.09109606926920355,0.6934396035949113,0.6294813103106627,0.06395829328424862,0.3113631412145488,0.03266609299452916,0.2786970482200196,0.35578609465844757,0.06173425264143504,0.2940518420170125,0.015354793796992894,0.495840310498731,0.4960847933561349,-0.00024448285740391595,0.5304018609455078,0.46455268471369005,0.06584917623181774,0.06609365908922166,0.2786970482200196,0.2940518420170125,0.015354793796992894,-0.00024448285740391595,0.06584917623181774,0.06609365908922166,1,"{'level_0': 2, 'level_1': 3, 'level_2': 3, 'level_3': 1}",0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
117,0,80,4,0.5,0.5875,0.08750000000000002,0.25,1.0,0.75,0.5,0.0,1.0,1.0,0.5,1.0,0.2473553446618672,0.21499431994697504,0.03236102471489216,0.25253334266088906,0.2123829780687385,0.04015036459215057,0.6602153152963486,0.5771106079249915,0.08310470737135711,0.6982145052352768,0.6177400992813261,0.08047440595395072,0.9644603833046684,0.685952375067227,0.2785080082374415,0.9345904922747978,0.6350068451515549,0.2995836471232429,0.02107563888580144,0.5014732843986434,0.5064639530291094,-0.004990668630466044,0.5338099419767242,0.4553454310482381,0.07846451092848605,0.0834551795589521,0.2785080082374415,0.2995836471232429,0.02107563888580144,-0.004990668630466044,0.07846451092848605,0.0834551795589521,1,"{'level_0': 3, 'level_1': 3, 'level_2': 3, 'level_3': 1}",1,0.006379513413511062,1.0,1.0,0.0,0.4947245017584994,0.48834498834498835,0.0,-0.051207631418713206
118,0,80,4,0.5,0.525,0.025000000000000022,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.2463842922344492,0.22989273903984014,0.016491553194609043,0.24985046596416702,0.2323586723571999,0.01749179360696712,0.6515459413816389,0.6142274874717881,0.03731845390985078,0.6928480983271804,0.657821035536621,0.03502706279055945,0.9668456440932018,0.6847270929803638,0.282118551112838,0.9365504150145263,0.6587633865408551,0.2777870284736712,-0.004331522639166807,0.5005416243878829,0.5002317866941157,0.0003098376937671343,0.5070553270567499,0.47075896996518707,0.03629635709156287,0.035986519397795735,0.282118551112838,0.2777870284736712,-0.004331522639166807,0.0003098376937671343,0.03629635709156287,0.035986519397795735,1,"{'level_0': 3, 'level_1': 8, 'level_2': 6, 'level_3': 4}",1,0.08522906409447006,1.0,1.0,0.0,0.7253705318221447,0.6401414677276747,0.0,-0.021393735611292874
119,0,80,4,0.4875,0.5375,0.04999999999999999,0.75,1.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.24938656248605443,0.22202954341247355,0.027357019073580874,0.24681797735387068,0.2185623193237279,0.028255658030142766,0.6777583638737764,0.5899083735397097,0.08784999033406671,0.686782694847532,0.630154157586931,0.05662853726060091,0.3123184593211735,0.03433535121110295,0.2779831081100706,0.35254344613415645,0.06146602079467167,0.2910774253394848,0.013094317229414176,0.50006503174468,0.49363306579456767,0.006431965950112306,0.5216584163203187,0.4564081857456225,0.06525023057469626,0.05881826462458395,0.2779831081100706,0.2910774253394848,0.013094317229414176,0.006431965950112306,0.06525023057469626,0.05881826462458395,1,"{'level_0': 2, 'level_1': 3, 'level_2': 4, 'level_3': 2, 'level_4': 1}",1,0.011585599387207934,1.0,1.0,0.0,0.9758713136729222,0.9642857142857143,0.0,-0.0018588631965205105
120,0,80,4,0.4875,0.5125,0.024999999999999967,0.75,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.5,0.25019321393105814,0.23369797115143456,0.01649524277962358,0.24696980040335462,0.23902475386129096,0.007945046542063655,0.678548155191842,0.6235560965396367,0.054992058652205245,0.6870859690263877,0.6711916006784459,0.01589436834794189,0.31120722956371666,0.03272468054151682,0.2784825490221998,0.3350196675938667,0.06106274137088017,0.2739569262229865,-0.0045256227992133136,0.5090040163401206,0.5028427130731082,0.0061613032670123635,0.5080093140898716,0.485779730687018,0.02222958340285358,0.016068280135841218,0.2784825490221998,0.2739569262229865,-0.0045256227992133136,0.0061613032670123635,0.02222958340285358,0.016068280135841218,1,"{'level_0': 2, 'level_1': 3, 'level_2': 4, 'level_3': 2}",1,0.009971000809279706,1.0,1.0,0.0,0.9406528189910979,0.9306818181818182,0.0,0.002674339878131371
121,0,80,4,0.5,0.5625,0.0625,0.25,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.5,0.252175042848251,0.20435444268697292,0.047820600161278065,0.25316182679122723,0.22273386380340923,0.030427962987817997,0.685055182390766,0.5454701153458308,0.13958506704493523,0.6994712017810839,0.638508742999767,0.0609624587813169,0.9665063063116264,0.6918799973468773,0.27462630896474904,0.9309745437923709,0.6217191135931163,0.3092554301992546,0.03462912123450557,0.4964383370454907,0.5027193630382129,-0.006281025992722178,0.5166826869534538,0.46013382278334025,0.05654886417011351,0.06282989016283569,0.27462630896474904,0.3092554301992546,0.03462912123450557,-0.006281025992722178,0.05654886417011351,0.06282989016283569,1,"{'level_0': 3, 'level_1': 6, 'level_2': 7, 'level_3': 4}",1,0.08705630354957156,1.0,1.0,0.0,0.4883720930232558,0.40131578947368424,0.0,0.017391304347826098
122,0,80,4,0.5,0.525,0.025000000000000022,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.2496109059323576,0.22244233688686504,0.027168569045492558,0.25141004228060254,0.2293103776877984,0.02209966459280413,0.6676099804749114,0.5871021433721259,0.08050783710278553,0.6959674877658371,0.6517195779216977,0.0442479098441394,0.9677355296759949,0.6891249299353392,0.2786105997406556,0.9422356961774929,0.6492790947184502,0.2929566014590427,0.01434600171838707,0.49321716816251376,0.49596799722128315,-0.0027508290587693884,0.5101268433233221,0.46755557270591797,0.04257127061740418,0.045322099676173566,0.2786105997406556,0.2929566014590427,0.01434600171838707,-0.0027508290587693884,0.04257127061740418,0.045322099676173566,1,"{'level_0': 2, 'level_1': 4, 'level_2': 2, 'level_3': 2, 'level_4': 2}",1,0.013537611312480435,1.0,1.0,0.0,0.912041884816754,0.8985042735042735,0.0,-0.000143872714962745
123,0,80,4,0.525,0.5375,0.012499999999999956,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.2504540742086176,0.22738481657533152,0.023069257633286072,0.25002621600386177,0.2296247386129128,0.02040147739094897,0.6750083975569234,0.6075319461508145,0.06747645140610892,0.6931996153565767,0.6523656690993425,0.040833946257234244,0.9666328487637224,0.6892734347478713,0.27735941401585107,0.9349301876039423,0.6552441603599282,0.27968602724401415,0.002326613228163077,0.500160748076873,0.5002023991914593,-4.1651114586205296e-05,0.5201854787034459,0.47846996459010216,0.04171551411334373,0.04175716522792994,0.27735941401585107,0.27968602724401415,0.002326613228163077,-4.1651114586205296e-05,0.04171551411334373,0.04175716522792994,1,"{'level_0': 5, 'level_1': 8, 'level_2': 6, 'level_3': 3}",2,0.3236601307189543,1.0,1.0,0.0,0.48366013071895425,0.16,0.0,0.1705140043090182
124,0,80,4,0.4875,0.575,0.08749999999999997,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.2493231040872539,0.19648423113483277,0.05283887295242112,0.24756475782037532,0.20917199583967425,0.03839276198070107,0.6698633298676331,0.5282950512672772,0.14156827860035592,0.6882759649551062,0.6112743547582611,0.07700161019684515,0.3122305331757607,0.03566327400427445,0.2765672591714863,0.3915136253449033,0.06621733905763767,0.32529628628726565,0.048729027115779366,0.49639550220348816,0.49142352754727003,0.0049719746562181255,0.5423265857006425,0.45687759015695895,0.08544899554368357,0.08047702088746544,0.2765672591714863,0.32529628628726565,0.048729027115779366,0.0049719746562181255,0.08544899554368357,0.08047702088746544,1,"{'level_0': 2, 'level_1': 2, 'level_2': 3, 'level_3': 3, 'level_4': 2}",2,0.03757309941520459,1.0,1.0,0.0,0.7638888888888888,0.7263157894736842,0.0,0.017399267399267337
125,0,80,4,0.5,0.525,0.025000000000000022,0.75,0.75,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.25234876929823497,0.20829201429042027,0.044056755007814696,0.24854082866751806,0.22592785722406383,0.022612971443454227,0.6779436134555273,0.5558764255108206,0.12206718794470672,0.6902295345060346,0.6448766121554304,0.045352922350604286,0.9685611566589761,0.6923650495996186,0.2761961070593575,0.9293526527684731,0.6280188473727136,0.3013338053957595,0.025137698336402003,0.5070443743771473,0.5039826461922172,0.0030617281849301126,0.5464937331447983,0.49611723187578294,0.050376501269015383,0.04731477308408527,0.2761961070593575,0.3013338053957595,0.025137698336402003,0.0030617281849301126,0.050376501269015383,0.04731477308408527,1,"{'level_0': 4, 'level_1': 5, 'level_2': 6, 'level_3': 6, 'level_4': 2}",1,0.13869740290292754,1.0,1.0,0.0,0.8210645526613817,0.6823671497584541,0.0,0.0014229482115427627
126,0,80,4,0.5,0.5625,0.0625,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.24770187449361628,0.20775167122326588,0.0399502032703504,0.250324399716034,0.2120328640164313,0.0382915356996027,0.6699511450192206,0.5546905205744835,0.11526062444473706,0.6937967443714932,0.6170199826660157,0.07677676170547754,0.9660794195815597,0.6854118835913028,0.28066753599025696,0.9291660688220104,0.6266801113780373,0.3024859574439731,0.021818421453716152,0.5076548469794728,0.5081561602277584,-0.0005013132482856175,0.5504663088716155,0.4711278598471751,0.07933844902444043,0.07983976227272604,0.28066753599025696,0.3024859574439731,0.021818421453716152,-0.0005013132482856175,0.07933844902444043,0.07983976227272604,1,"{'level_0': 4, 'level_1': 8, 'level_2': 7, 'level_3': 3}",2,0.068698347107438,1.0,1.0,0.0,0.256198347107438,0.1875,0.0,-0.012087912087912073
127,0,80,4,0.5,0.525,0.025000000000000022,0.5,0.75,0.25,0.0,1.0,1.0,0.5,1.0,-0.5,0.2539228808806325,0.23309570373513191,0.02082717714550056,0.25281801071097665,0.23756565888388873,0.015252351827087923,0.7139595446140911,0.6214765813926317,0.09248296322145932,0.6987836540583348,0.6682639739815236,0.030519680076811162,0.9683680072280889,0.6939133247236707,0.2744546825044182,0.9362342161600175,0.6636838962220921,0.27255031993792533,-0.0019043625664928454,0.49323148101538006,0.49881848314933774,-0.005587002133957686,0.5182105839047741,0.4928302478457932,0.025380336058980935,0.03096733819293862,0.2744546825044182,0.27255031993792533,-0.0019043625664928454,-0.005587002133957686,0.025380336058980935,0.03096733819293862,1,"{'level_0': 3, 'level_1': 5, 'level_2': 3, 'level_3': 1}",1,0.0003619438565480859,1.0,1.0,0.0,0.9426369863013698,0.9422750424448217,0.0,-0.0026860363939016363
128,0,80,4,0.4875,0.5625,0.07500000000000001,0.25,1.0,0.75,0.5,0.0,1.0,1.0,0.5,1.0,0.25394328084437834,0.21322930896027117,0.040713971884107164,0.25089947510428345,0.1916012020037434,0.05929827310054006,0.7226243868109801,0.5683483006169083,0.15427608619407174,0.694946078773554,0.5756872673481325,0.1192588114254215,0.30629699374481456,0.03248991311362202,0.2738070806311925,0.36594403509701473,0.071417810550618,0.29452622454639676,0.02071914391520424,0.5027315674755924,0.504485378963051,-0.0017538114874585675,0.5506839147343991,0.4257634764147112,0.12492043831968797,0.12667424980714653,0.2738070806311925,0.29452622454639676,0.02071914391520424,-0.0017538114874585675,0.12492043831968797,0.12667424980714653,1,"{'level_0': 6, 'level_1': 9, 'level_2': 8, 'level_3': 2, 'level_4': 1}",2,0.18916083916083917,1.0,1.0,0.0,0.33916083916083917,0.15,0.0,0.04734448074828629
129,0,80,4,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.2522148978934361,0.22272982679998385,0.029485071093452248,0.24877435676215146,0.23945525268056744,0.009319104081584012,0.7116913680931951,0.5852143453332661,0.126477022759929,0.6906957735457837,0.6720470273653786,0.01864874618040513,0.30915849395601924,0.03381333831604107,0.2753451556399782,0.3490554014483861,0.06024078404751099,0.2888146174008751,0.013469461760896917,0.5016849065035394,0.4992094756846782,0.0024754308188611462,0.502165726028031,0.48067986875111857,0.021485857276912435,0.01901042645805129,0.2753451556399782,0.2888146174008751,0.013469461760896917,0.0024754308188611462,0.021485857276912435,0.01901042645805129,1,"{'level_0': 1, 'level_1': 2, 'level_2': 2, 'level_3': 3}",2,0.1790123456790123,1.0,1.0,0.0,0.5679012345679012,0.3888888888888889,0.0,-0.05921052631578949
130,0,80,4,0.5,0.55,0.050000000000000044,0.25,1.0,0.75,0.5,0.0,1.0,1.0,0.5,1.0,0.2547503441737835,0.22423869647875075,0.030511647695032756,0.25171307390925796,0.23782768506394733,0.013885388845310626,0.7178385209930369,0.5950805685708335,0.12275795242220344,0.696573462005422,0.6687951615321976,0.027778300473224382,0.9669779914253198,0.695048429647273,0.27192956177804684,0.9361311119253859,0.6507012329343304,0.28542987899105554,0.013500317213008706,0.4976259475066448,0.5010333974882893,-0.0034074499816445503,0.5094148812174639,0.4847188708020197,0.024696010415444225,0.028103460397088775,0.27192956177804684,0.28542987899105554,0.013500317213008706,-0.0034074499816445503,0.024696010415444225,0.028103460397088775,1,"{'level_0': 3, 'level_1': 6, 'level_2': 6, 'level_3': 3, 'level_4': 1}",1,0.011480017566974032,1.0,1.0,0.0,0.8429951690821256,0.8315151515151515,0.0,0.0006443773473746583
131,0,80,4,0.5125,0.5375,0.025000000000000022,0.75,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.5,0.24365362606811872,0.22266209269366488,0.020991533374453836,0.23959901259547176,0.22388562197413692,0.01571339062133484,0.6444626697258437,0.5887707932209235,0.055691876504920135,0.6723374798829476,0.6408321586119413,0.03150532127100625,0.9655624030669372,0.6809338813129073,0.28462852175402986,0.9361545221348682,0.6493042690084717,0.28685025312639645,0.0022217313723665866,0.5117868311037856,0.49063573154951184,0.0211510995542738,0.5403872843950587,0.48633910876652003,0.05404817562853864,0.03289707607426484,0.28462852175402986,0.28685025312639645,0.0022217313723665866,0.0211510995542738,0.05404817562853864,0.03289707607426484,2,"{'level_0': 3, 'level_1': 5, 'level_2': 4, 'level_3': 2}",0,0.0,0.975,0.975,0.0,1.0,1.0,0.0,0.0
132,0,80,4,0.5,0.5375,0.03749999999999998,0.5,0.75,0.25,0.5,0.5,1.0,0.5,0.5,0.0,0.24456475477667627,0.224289628124209,0.02027512665246728,0.24730552797445524,0.23872845895994585,0.008577069014509386,0.6651418782797871,0.5958660087085613,0.06927586957122578,0.6877576736572687,0.670590746694581,0.017166926962687734,0.31923754909082247,0.034320147167834374,0.2849174019229881,0.349413714727662,0.06598378868168339,0.2834299260459786,-0.001487475877009481,0.5046150169116523,0.49916921559042093,0.005445801321231403,0.52031166047478,0.49730993603793616,0.023001724436843785,0.017555923115612382,0.2849174019229881,0.2834299260459786,-0.001487475877009481,0.005445801321231403,0.023001724436843785,0.017555923115612382,1,"{'level_0': 2, 'level_1': 4, 'level_2': 6, 'level_3': 3}",0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
133,0,80,4,0.4875,0.5125,0.024999999999999967,0.75,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.5,0.25119348331788344,0.22780508818782796,0.023388395130055473,0.2503044977406281,0.23290104362668204,0.017403454113946032,0.7070011343077366,0.6048630837876613,0.1021380505200753,0.6937563562721316,0.6589322151188985,0.03482414115323307,0.31041560178915106,0.03416433784459787,0.2762512639445532,0.3441686117451509,0.05729365309789871,0.2868749586472522,0.010623694702699027,0.5023635991161011,0.5029395067213805,-0.0005759076052794798,0.5124697928768297,0.47761470621887464,0.03485508665795506,0.03543099426323454,0.2762512639445532,0.2868749586472522,0.010623694702699027,-0.0005759076052794798,0.03485508665795506,0.03543099426323454,1,"{'level_0': 2, 'level_1': 3, 'level_2': 4, 'level_3': 3, 'level_4': 1}",2,0.015233581584292555,1.0,1.0,0.0,0.8009478672985783,0.7857142857142857,0.0,-0.03340137316756364
134,0,80,4,0.4875,0.5375,0.04999999999999999,0.25,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.5,0.25178197456456114,0.22005515123757183,0.03172682332698931,0.2541483543270564,0.23145896763003476,0.02268938669702164,0.6855561351701259,0.5896360238168217,0.09592011135330425,0.7014463888070592,0.656038566184975,0.045407822622084204,0.30895999351459347,0.034088485477200794,0.2748715080373927,0.35730616202741483,0.06569352337475733,0.2916126386526575,0.016741130615264832,0.4887136142418975,0.49684748616487745,-0.00813387192297993,0.5264037418237569,0.48847438801921106,0.03792935380454587,0.0460632257275258,0.2748715080373927,0.2916126386526575,0.016741130615264832,-0.00813387192297993,0.03792935380454587,0.0460632257275258,1,"{'level_0': 3, 'level_1': 6, 'level_2': 5, 'level_3': 2, 'level_4': 1}",1,0.0017308975642309488,1.0,1.0,0.0,0.5640432098765432,0.5623123123123123,0.0,0.017410259760960667
135,0,80,4,0.4875,0.525,0.03750000000000003,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.2503224792346061,0.2292536829081074,0.02106879632649869,0.2516636441624751,0.24062349790542362,0.011040146257051492,0.676547962422742,0.6097412686573305,0.06680669376541148,0.6964749219934426,0.6743879316310243,0.022086990362418346,0.31073610287069947,0.03220153566480634,0.27853456720589315,0.34173807686451624,0.06332367145212911,0.27841440541238716,-0.00012016179350599066,0.5041798319843811,0.5074223366972114,-0.003242504712830274,0.5168416809650489,0.49779966100990913,0.019042019955139766,0.02228452466797004,0.27853456720589315,0.27841440541238716,-0.00012016179350599066,-0.003242504712830274,0.019042019955139766,0.02228452466797004,1,"{'level_0': 2, 'level_1': 3, 'level_2': 3, 'level_3': 3}",2,0.04158338885187651,1.0,1.0,0.0,0.8354430379746836,0.793859649122807,0.0,-0.0017116139266927233
